sitio,trilha,ponto,quadrante,dist,cap,q,m,e,rep,onça
CT-RBG-2-102,2,10,3,330,36,,,,,
CT-RBG-2-102,2,10,4,900,84,,,,,
CT-RBG-2-102,3,50,1,830,49.2,,,,,
CT-RBG-2-102,3,50,2,,,,,,,
CT-RBG-2-102,3,50,3,170,32.5,,,,,
CT-RBG-2-102,3,50,4,700,152,,,,,
CT-RBG-2-102,3,40,1,620,84,,,,,
CT-RBG-2-102,3,40,2,,,,,,,
CT-RBG-2-102,3,40,3,,,,,,,
CT-RBG-2-102,3,40,4,356,69,,,,,
CT-RBG-2-102,3,30,1,730,106,,,,,
CT-RBG-2-102,3,30,2,350,50.7,,,,,
CT-RBG-2-102,3,30,3,52,90.6,,,,,
CT-RBG-2-102,3,30,4,,,,,,,
CT-RBG-2-102,3,20,1,450,46.5,,,,,
CT-RBG-2-102,3,20,2,495,33,,,,,
CT-RBG-2-102,3,20,3,,,,,,,
CT-RBG-2-102,3,20,4,500,119.7,,,,,
CT-RBG-2-102,3,10,1,30,60.5,,,,,
CT-RBG-2-102,3,10,2,490,62,,,,,
CT-RBG-2-102,3,10,3,380,39,,,,,
CT-RBG-2-102,3,10,4,275,32.5,,,,,
CT-RBG-2-49,1,50,1,380,46,,,,,
CT-RBG-2-49,1,50,2,225,59,,,,,
CT-RBG-2-49,1,50,3,540,36,,,,,
CT-RBG-2-49,1,50,4,415,33,,,,,
CT-RBG-2-49,1,40,1,,,,,,,
CT-RBG-2-49,1,40,2,90,42,,,,,
CT-RBG-2-49,1,40,3,110,37,,,,,
CT-RBG-2-49,1,40,4,220,47,,,,,
CT-RBG-2-49,1,30,1,,,,,,,
CT-RBG-2-49,1,30,2,,,,,,,
CT-RBG-2-49,1,30,3,,,,,,,
CT-RBG-2-49,1,30,4,,,,,,,
CT-RBG-2-49,1,20,1,250,36,,,,,
CT-RBG-2-49,1,20,2,,,,,,,
CT-RBG-2-49,1,20,3,,,,,,,
CT-RBG-2-49,1,20,4,,,,,,,
CT-RBG-2-49,1,10,1,,,,,,,
CT-RBG-2-49,1,10,2,,,,,,,
CT-RBG-2-49,1,10,3,,,,,,,
CT-RBG-2-49,1,10,4,,,,,,,
CT-RBG-2-49,2,50,1,,,,,,,
CT-RBG-2-49,2,50,2,,,,,,,
CT-RBG-2-49,2,50,3,,,,,,,
CT-RBG-2-49,2,50,4,,,,,,,
CT-RBG-2-49,2,40,1,,,,,,,
CT-RBG-2-49,2,40,2,,,,,,,
CT-RBG-2-49,2,40,3,,,,,,,
CT-RBG-2-49,2,40,4,,,,,,,
CT-RBG-2-49,2,30,1,,,,,,,
CT-RBG-2-49,2,30,2,,,,,,,
CT-RBG-2-49,2,30,3,,,,,,,
CT-RBG-2-49,2,30,4,70,47,,,,,
CT-RBG-2-49,2,20,1,,,,,,,
CT-RBG-2-49,2,20,2,,,,,,,
CT-RBG-2-49,2,20,3,220,34,,,,,
CT-RBG-2-49,2,20,4,,,,,,,
CT-RBG-2-49,2,10,1,,,,,,,
CT-RBG-2-49,2,10,2,,,,,,,
CT-RBG-2-49,2,10,3,,,,,,,
CT-RBG-2-49,2,10,4,,,,,,,
CT-RBG-2-49,3,50,1,,,,,,,
CT-RBG-2-49,3,50,2,,,,,,,
CT-RBG-2-49,3,50,3,,,,,,,
CT-RBG-2-49,3,50,4,,,,,,,
CT-RBG-2-49,3,40,1,,,,,,,
CT-RBG-2-49,3,40,2,,,,,,,
CT-RBG-2-49,3,40,3,,,,,,,
CT-RBG-2-49,3,40,4,,,,,,,
CT-RBG-2-49,3,30,1,,,,,,,
CT-RBG-2-49,3,30,2,,,,,,,
CT-RBG-2-49,3,30,3,,,,,,,
CT-RBG-2-49,3,30,4,,,,,,,
CT-RBG-2-49,3,20,1,280,45,,,,,
CT-RBG-2-49,3,20,2,570,74,,,,,
CT-RBG-2-49,3,20,3,,,,,,,
CT-RBG-2-49,3,20,4,,,,,,,
CT-RBG-2-49,3,10,1,350,31,,,,,
CT-RBG-2-49,3,10,2,,,,,,,
CT-RBG-2-49,3,10,3,,,,,,,
CT-RBG-2-49,3,10,4,415,31.2,,,,,
CT-RBG-2-50,1,50,1,217,121,,,,,
CT-RBG-2-50,1,50,2,350,31,,,,,
CT-RBG-2-50,1,50,3,266,72,,,,,
CT-RBG-2-50,1,50,4,454,55,,,,,
CT-RBG-2-50,1,40,1,432,72,,,,,
CT-RBG-2-50,1,40,2,230,49,,,,,
CT-RBG-2-50,1,40,3,500,114,,,,,
CT-RBG-2-50,1,40,4,710,112.2,,,,,
CT-RBG-2-50,1,30,1,325,68.1,,,,,
CT-RBG-2-50,1,30,2,120,64.8,,,,,
CT-RBG-2-50,1,30,3,260,42,,,,,
CT-RBG-2-50,1,30,4,310,42.3,,,,,
CT-RBG-2-50,1,20,1,,,,,,,
CT-RBG-2-50,1,20,2,510,50.8,,,,,
CT-RBG-2-50,1,20,3,135,38.7,,,,,
CT-RBG-2-50,1,20,4,327,69,,,,,
CT-RBG-2-50,1,10,1,70,46.8,,,,,
CT-RBG-2-50,1,10,2,,,,,,,
CT-RBG-2-50,1,10,3,455,83,,,,,
CT-RBG-2-50,1,10,4,67,37,,,,,
CT-RBG-2-50,2,50,1,645,42,,,,,
CT-RBG-2-50,2,50,2,560,70.7,,,,,
CT-RBG-2-50,2,50,3,,,,,,,
CT-RBG-2-50,2,50,4,194,97,,,,,
CT-RBG-2-50,2,40,1,260,31,,1,,,
CT-RBG-2-50,2,40,2,,,,,,,
CT-RBG-2-50,2,40,3,445,53,,,,,
CT-RBG-2-50,2,40,4,360,45,,,,,
CT-RBG-2-50,2,30,1,,,,,,,
CT-RBG-2-50,2,30,2,50,118,,1,,,
CT-RBG-2-50,2,30,3,360,42,,,,,
CT-RBG-2-50,2,30,4,75,39,,1,,,
CT-RBG-2-50,2,20,1,,,,,,,
CT-RBG-2-50,2,20,2,,,,,,,
CT-RBG-2-50,2,20,3,,,,,,,
CT-RBG-2-50,2,20,4,352,35,,1,,,
CT-RBG-2-50,2,10,1,368,53.8,,,,,
CT-RBG-2-50,2,10,2,,,,,,,
CT-RBG-2-50,2,10,3,400,59,,1,,,
CT-RBG-2-50,2,10,4,327,41,,,,,
CT-RBG-2-50,3,50,1,480,38,,1,,,
CT-RBG-2-50,3,50,2,,,,,,,
CT-RBG-2-50,3,50,3,,,,,,,
CT-RBG-2-50,3,50,4,400,33,,1,,,
CT-RBG-2-50,3,40,1,580,93,,,,,
CT-RBG-2-50,3,40,2,200,59,,,,,
CT-RBG-2-50,3,40,3,362,79,,,,,
CT-RBG-2-50,3,40,4,110,69,,1,,,
CT-RBG-2-50,3,30,1,470,41,,,,,
CT-RBG-2-50,3,30,2,200,53,,1,,,
CT-RBG-2-50,3,30,3,560,250,,,,,
CT-RBG-2-50,3,30,4,580,82,,1,,,
CT-RBG-2-50,3,20,1,445,35.2,,1,,,
CT-RBG-2-50,3,20,2,160,32,,1,,,
CT-RBG-2-50,3,20,3,268,32.3,,1,,,
CT-RBG-2-50,3,20,4,500,40,,1,,,
CT-RBG-2-50,3,10,1,220,41,,1,,,
CT-RBG-2-50,3,10,2,185,31.5,,1,,,
CT-RBG-2-50,3,10,3,620,66,,,,,
CT-RBG-2-50,3,10,4,173,38,,1,,,
CT-RBG-2-46,1,50,1,110,47,,1,,,
CT-RBG-2-46,1,50,2,550,31,,1,,,
CT-RBG-2-46,1,50,3,295,30.8,,1,,,
CT-RBG-2-46,1,50,4,115,65,,,,,
CT-RBG-2-46,1,40,1,520,33,,,,,
CT-RBG-2-46,1,40,2,196,104,,,,,
CT-RBG-2-46,1,40,3,,,,,,,
CT-RBG-2-46,1,40,4,386,117,1,1,,,
CT-RBG-2-46,1,30,1,210,77,,,,,
CT-RBG-2-46,1,30,2,395,31,,1,,,
CT-RBG-2-46,1,30,3,,,,,,,
CT-RBG-2-46,1,30,4,425,40,,1,,,
CT-RBG-2-46,1,20,1,210,41,,,,,
CT-RBG-2-46,1,20,2,300,136,,,,,
CT-RBG-2-46,1,20,3,330,77,,,,,
CT-RBG-2-46,1,20,4,137,121,,,,,
CT-RBG-2-46,1,10,1,465,95,,,,,
CT-RBG-2-46,1,10,2,470,55,,,,,
CT-RBG-2-46,1,10,3,336,45,,,,,
CT-RBG-2-46,1,10,4,470,56,,1,,,
CT-RBG-2-46,2,50,1,,,,,,,
CT-RBG-2-46,2,50,2,400,50,,,1,,
CT-RBG-2-46,2,50,3,,,,,,,
CT-RBG-2-46,2,50,4,320,41,,,,,
CT-RBG-2-46,2,40,1,626,42,,,,,
CT-RBG-2-46,2,40,2,395,61,,,,,
CT-RBG-2-46,2,40,3,100,33,,1,,,
CT-RBG-2-46,2,40,4,,,,,,,
CT-RBG-2-46,2,30,1,265,40,,,,,
CT-RBG-2-46,2,30,2,235,64,,,,,
CT-RBG-2-46,2,30,3,646,36,,,,,
CT-RBG-2-46,2,30,4,580,43,,,,,
CT-RBG-2-46,2,20,1,80,46.8,,,,,
CT-RBG-2-46,2,20,2,396,41,,,,,
CT-RBG-2-46,2,20,3,356,33.7,,,,,
CT-RBG-2-46,2,20,4,568,67,,,,,
CT-RBG-2-46,2,10,1,560,42,,,,,
CT-RBG-2-46,2,10,2,,,,,,,
CT-RBG-2-46,2,10,3,250,33,,,,,
CT-RBG-2-46,2,10,4,425,52,,,,,
CT-RBG-2-46,3,50,1,50,120,,,,,
CT-RBG-2-46,3,50,2,170,37,,1,,,
CT-RBG-2-46,3,50,3,473,42,,,,,
CT-RBG-2-46,3,50,4,390,106,,,,,
CT-RBG-2-46,3,40,1,615,37,,,,,
CT-RBG-2-46,3,40,2,342,38,,1,,,
CT-RBG-2-46,3,40,3,356,43,,1,,,
CT-RBG-2-46,3,40,4,670,110,,,,,
CT-RBG-2-46,3,30,1,750,56,,,,,
CT-RBG-2-46,3,30,2,,,,,,,
CT-RBG-2-46,3,30,3,37,110,,,,rep p40 q4,
CT-RBG-2-46,3,30,4,,,,,,,
CT-RBG-2-46,3,20,1,60,36,,,,,
CT-RBG-2-46,3,20,2,,,,,,rep p30 q1,
CT-RBG-2-46,3,20,3,270,55,,,,,
CT-RBG-2-46,3,20,4,,,,,,,
CT-RBG-2-46,3,10,1,300,44,,,,,
CT-RBG-2-46,3,10,2,,,,,,,
CT-RBG-2-46,3,10,3,,,,,,,
CT-RBG-2-46,3,10,4,250,47.6,,,,,
CT-RBG-2-47,1,50,1,340,36,,,,,
CT-RBG-2-47,1,50,2,365,61,,,,,
CT-RBG-2-47,1,50,3,250,44,,,,,
CT-RBG-2-47,1,50,4,147,56,,,,,
CT-RBG-2-47,1,40,1,265,70,,,,,
CT-RBG-2-47,1,40,2,410,78.1,,,,,
CT-RBG-2-47,1,40,3,325,49,,,,,
CT-RBG-2-47,1,40,4,374,48,,,,,
CT-RBG-2-47,1,30,1,,,,,,,
CT-RBG-2-47,1,30,2,156,72,,,,,
CT-RBG-2-47,1,30,3,510,47.2,,,,,
CT-RBG-2-47,1,30,4,,,,,,,
CT-RBG-2-47,1,20,1,330,44.8,,1,,,
CT-RBG-2-47,1,20,2,130,41,,,,,
CT-RBG-2-47,1,20,3,,,,,,,
CT-RBG-2-47,1,20,4,252,35.5,,,,,
CT-RBG-2-47,1,10,1,640,88,,,,,
CT-RBG-2-47,1,10,2,200,42.6,,,,,
CT-RBG-2-47,1,10,3,490,36,,,,,
CT-RBG-2-47,1,10,4,,,,,,,
CT-RBG-2-47,2,50,1,490,51,,,,,
CT-RBG-2-47,2,50,2,290,50,,,,,
CT-RBG-2-47,2,50,3,450,56,,,,,
CT-RBG-2-47,2,50,4,307,45.6,,,,,
CT-RBG-2-47,2,40,1,385,92.2,,,,,
CT-RBG-2-47,2,40,2,0.73,67,,,,,
CT-RBG-2-47,2,40,3,110,43,,,,,
CT-RBG-2-47,2,40,4,520,89,,,,,
CT-RBG-2-47,2,30,1,,,,,,,
CT-RBG-2-47,2,30,2,235,82,,1,,,
CT-RBG-2-47,2,30,3,,,,,,,
CT-RBG-2-47,2,30,4,520,99.1,,1,,,
CT-RBG-2-47,2,20,1,385,45,,1,,,
CT-RBG-2-47,2,20,2,295,66,1,1,,,
CT-RBG-2-47,2,20,3,270,38,1,1,,,
CT-RBG-2-47,2,20,4,286,60,,1,,,
CT-RBG-2-47,2,10,1,185,34,,,,,
CT-RBG-2-47,2,10,2,540,111,,,,,
CT-RBG-2-47,2,10,3,475,52,,,,,
CT-RBG-2-47,2,10,4,200,51,,,,,
CT-RBG-2-47,3,50,1,240,37,,,,,
CT-RBG-2-47,3,50,2,586,74,,,,,
CT-RBG-2-47,3,50,3,650,116,,,,,
CT-RBG-2-47,3,50,4,570,47,,1,,,
CT-RBG-2-47,3,40,1,810,146,,,,,
CT-RBG-2-47,3,40,2,,,,,,,
CT-RBG-2-47,3,40,3,440,86,,,,,
CT-RBG-2-47,3,40,4,,,,,,,
CT-RBG-2-47,3,30,1,220,236.5,,,,,
CT-RBG-2-47,3,30,2,,,,,,rep p40 q1,
CT-RBG-2-47,3,30,3,168,48,,,,,
CT-RBG-2-47,3,30,4,360,78,,,,,
CT-RBG-2-47,3,20,1,,,,,,,
CT-RBG-2-47,3,20,2,300,52,,,,,
CT-RBG-2-47,3,20,3,,,,,,,
CT-RBG-2-47,3,20,4,,,,,,,
CT-RBG-2-47,3,10,1,175,44,,1,,,
CT-RBG-2-47,3,10,2,,,,,,,
CT-RBG-2-47,3,10,3,,,,,,,
CT-RBG-2-47,3,10,4,110,93,,,,,
CT-RBG-2-40,1,50,1,,,,,,,
CT-RBG-2-40,1,50,2,,,,,,,
CT-RBG-2-40,1,50,3,,,,,,,
CT-RBG-2-40,1,50,4,150,30.1,,,,,
CT-RBG-2-40,1,40,1,280,52,,,,,
CT-RBG-2-40,1,40,2,,,,,,,
CT-RBG-2-40,1,40,3,,,,,,,
CT-RBG-2-40,1,40,4,,,,,,,
CT-RBG-2-40,1,30,1,245,64,,,,,
CT-RBG-2-40,1,30,2,,,,,,,
CT-RBG-2-40,1,30,3,,,,,,,
CT-RBG-2-40,1,30,4,,,,,,,
CT-RBG-2-40,1,20,1,,,,,,,
CT-RBG-2-40,1,20,2,,,,,,,
CT-RBG-2-40,1,20,3,,,,,,,
CT-RBG-2-40,1,20,4,,,,,,,
CT-RBG-2-40,1,10,1,,,,,,,
CT-RBG-2-40,1,10,2,460,38,,,,,
CT-RBG-2-40,1,10,3,,,,,,,
CT-RBG-2-40,1,10,4,800,49,,,1,,
CT-RBG-2-40,2,50,1,,,,,,,
CT-RBG-2-40,2,50,2,,,,,,,
CT-RBG-2-40,2,50,3,,,,,,,
CT-RBG-2-40,2,50,4,,,,,,,
CT-RBG-2-40,2,40,1,,,,,,,
CT-RBG-2-40,2,40,2,,,,,,,
CT-RBG-2-40,2,40,3,,,,,,,
CT-RBG-2-40,2,40,4,,,,,,,
CT-RBG-2-40,2,30,1,,,,,,,
CT-RBG-2-40,2,30,2,,,,,,,
CT-RBG-2-40,2,30,3,,,,,,,
CT-RBG-2-40,2,30,4,,,,,,,
CT-RBG-2-40,2,20,1,550,68,,,1,,
CT-RBG-2-40,2,20,2,,,,,,,
CT-RBG-2-40,2,20,3,,,,,,,
CT-RBG-2-40,2,20,4,530,70,,,,,
CT-RBG-2-40,2,10,1,360,56,,,,,
CT-RBG-2-40,2,10,2,258,66,,,1,,
CT-RBG-2-40,2,10,3,230,53,,,,,
CT-RBG-2-40,2,10,4,780,92,,,1,,
CT-RBG-2-40,3,50,1,,,,,,,
CT-RBG-2-40,3,50,2,,,,,,,
CT-RBG-2-40,3,50,3,,,,,,,
CT-RBG-2-40,3,50,4,,,,,,,
CT-RBG-2-40,3,40,1,,,,,,,
CT-RBG-2-40,3,40,2,,,,,,,
CT-RBG-2-40,3,40,3,,,,,,,
CT-RBG-2-40,3,40,4,,,,,,,
CT-RBG-2-40,3,30,1,,,,,,,
CT-RBG-2-40,3,30,2,,,,,,,
CT-RBG-2-40,3,30,3,,,,,,,
CT-RBG-2-40,3,30,4,,,,,,,
CT-RBG-2-40,3,20,1,,,,,,,
CT-RBG-2-40,3,20,2,,,,,,,
CT-RBG-2-40,3,20,3,305,35,,,,,
CT-RBG-2-40,3,20,4,,,,,,,
CT-RBG-2-40,3,10,1,,,,,,,
CT-RBG-2-40,3,10,2,,,,,,,
CT-RBG-2-40,3,10,3,320,77,,,1,,
CT-RBG-2-40,3,10,4,,,,,,,
CT-RBG-2-37,1,50,1,520,157,,,,,
CT-RBG-2-37,1,50,2,115,69,,,,,
CT-RBG-2-37,1,50,3,780,95.4,,,,,
CT-RBG-2-37,1,50,4,540,102,,,,,
CT-RBG-2-37,1,40,1,645,48,,,,,
CT-RBG-2-37,1,40,2,,,,,,rep p50 q1,
CT-RBG-2-37,1,40,3,,,,,,rep p50 q4,
CT-RBG-2-37,1,40,4,560,37,,,,,
CT-RBG-2-37,1,30,1,140,83,,,,,
CT-RBG-2-37,1,30,2,448,40,,,,,
CT-RBG-2-37,1,30,3,417,95.2,,,,,
CT-RBG-2-37,1,30,4,160,64,,,,,
CT-RBG-2-37,1,20,1,395,56,,,1,,
CT-RBG-2-37,1,20,2,565,88.3,,,,,
CT-RBG-2-37,1,20,3,580,96.1,,,,,
CT-RBG-2-37,1,20,4,162,32,,,,,
CT-RBG-2-37,1,10,1,610,31,,,,,
CT-RBG-2-37,1,10,2,325,36,,,,,
CT-RBG-2-37,1,10,3,680,90,1,1,,,
CT-RBG-2-37,1,10,4,310,31.5,,,,,
CT-RBG-2-37,2,50,1,460,36,1,1,1,,
CT-RBG-2-37,2,50,2,165,38,1,1,,,
CT-RBG-2-37,2,50,3,500,77,1,1,,,
CT-RBG-2-37,2,50,4,360,42,,1,,,
CT-RBG-2-37,2,40,1,550,43.8,,1,1,,
CT-RBG-2-37,2,40,2,110,44,,1,1,,
CT-RBG-2-37,2,40,3,395,115,,1,1,,
CT-RBG-2-37,2,40,4,245,30,,1,1,,
CT-RBG-2-37,2,30,1,110,44,,1,1,,
CT-RBG-2-37,2,30,2,130,34,,1,1,,
CT-RBG-2-37,2,30,3,,,,,,,
CT-RBG-2-37,2,30,4,140,55,,1,1,,
CT-RBG-2-37,2,20,1,,,,,,,
CT-RBG-2-37,2,20,2,,,,,,,
CT-RBG-2-37,2,20,3,,,,,,,
CT-RBG-2-37,2,20,4,170,44.8,,,,,
CT-RBG-2-37,2,10,1,172,40,,,1,,
CT-RBG-2-37,2,10,2,180,39.8,,,,,
CT-RBG-2-37,2,10,3,436,53,1,1,,,
CT-RBG-2-37,2,10,4,135,52,,,1,,
CT-RBG-2-37,3,50,1,570,39,,,,,
CT-RBG-2-37,3,50,2,,,,,,,
CT-RBG-2-37,3,50,3,,,,,,,
CT-RBG-2-37,3,50,4,,,,,,,
CT-RBG-2-37,3,40,1,345,74,,,,,
CT-RBG-2-37,3,40,2,215,95,,,,,
CT-RBG-2-37,3,40,3,575,139.8,,,,,
CT-RBG-2-37,3,40,4,92,42,,,,,
CT-RBG-2-37,3,30,1,250,400,,,,,
CT-RBG-2-37,3,30,2,100,77,,,,,
CT-RBG-2-37,3,30,3,465,132,,,,,
CT-RBG-2-37,3,30,4,92,105,,,,,
CT-RBG-2-37,3,20,1,,,,,,,
CT-RBG-2-37,3,20,2,150,170,,1,,,
CT-RBG-2-37,3,20,3,368,31.5,,,,,
CT-RBG-2-37,3,20,4,535,60,,1,,,
CT-RBG-2-37,3,10,1,310,51,,,,,
CT-RBG-2-37,3,10,2,,,,,,,
CT-RBG-2-37,3,10,3,135,43,,1,1,,
CT-RBG-2-37,3,10,4,,,,,,,
CT-RBG-2-39,1,50,1,295,31,,,,,
CT-RBG-2-39,1,50,2,440,52,,,,,
CT-RBG-2-39,1,50,3,280,133,,,,,
CT-RBG-2-39,1,50,4,183,38,,,,,
CT-RBG-2-39,1,40,1,,,,,,,
CT-RBG-2-39,1,40,2,210,64,,,,,
CT-RBG-2-39,1,40,3,,,,,,,
CT-RBG-2-39,1,40,4,,,,,,,
CT-RBG-2-39,1,30,1,,,,,,,
CT-RBG-2-39,1,30,2,205,37,,1,,,
CT-RBG-2-39,1,30,3,305,69,,,,,
CT-RBG-2-39,1,30,4,220,45,,1,,,
CT-RBG-2-39,1,20,1,,,,,,,
CT-RBG-2-39,1,20,2,140,122,,,,,
CT-RBG-2-39,1,20,3,,,,,,,
CT-RBG-2-39,1,20,4,280,62,,1,,,
CT-RBG-2-39,1,10,1,,,,,,,
CT-RBG-2-39,1,10,2,630,134,,,,,
CT-RBG-2-39,1,10,3,,,,,,,
CT-RBG-2-39,1,10,4,,,,,,,
CT-RBG-2-39,2,50,1,,,,,,,
CT-RBG-2-39,2,50,2,,,,,,,
CT-RBG-2-39,2,50,3,,,,,,,
CT-RBG-2-39,2,50,4,,,,,,,
CT-RBG-2-39,2,40,1,,,,,,,
CT-RBG-2-39,2,40,2,,,,,,,
CT-RBG-2-39,2,40,3,,,,,,,
CT-RBG-2-39,2,40,4,,,,,,,
CT-RBG-2-39,2,30,1,630,134.5,,,,,
CT-RBG-2-39,2,30,2,,,,,,,
CT-RBG-2-39,2,30,3,420,56,,,,,
CT-RBG-2-39,2,30,4,,,,,,,
CT-RBG-2-39,2,20,1,430,460,,,,,
CT-RBG-2-39,2,20,2,,,,,,,
CT-RBG-2-39,2,20,3,490,70,,1,,,
CT-RBG-2-39,2,20,4,600,71,,,,,
CT-RBG-2-39,2,10,1,,,,,,,
CT-RBG-2-39,2,10,2,,,,,,,
CT-RBG-2-39,2,10,3,,,,,,,
CT-RBG-2-39,2,10,4,380,134,,1,,,
CT-RBG-2-39,3,50,1,,,,,,,
CT-RBG-2-39,3,50,2,,,,,,,
CT-RBG-2-39,3,50,3,,,,,,,
CT-RBG-2-39,3,50,4,,,,,,,
CT-RBG-2-39,3,40,1,,,,,,,
CT-RBG-2-39,3,40,2,,,,,,,
CT-RBG-2-39,3,40,3,390,180,,1,,,
CT-RBG-2-39,3,40,4,,,,,,,
CT-RBG-2-39,3,30,1,100,37,,,,,
CT-RBG-2-39,3,30,2,,,,,,,
CT-RBG-2-39,3,30,3,150,57,,,,,
CT-RBG-2-39,3,30,4,,,,,,,
CT-RBG-2-39,3,20,1,,,,,,,
CT-RBG-2-39,3,20,2,,,,,,,
CT-RBG-2-39,3,20,3,,,,,,,
CT-RBG-2-39,3,20,4,330,46,,1,,,
CT-RBG-2-39,3,10,1,,,,,,,
CT-RBG-2-39,3,10,2,260,43,,1,,,
CT-RBG-2-39,3,10,3,,,,,,,
CT-RBG-2-39,3,10,4,,,,,,,
CT-RBG-2-47,1,50,1,340,36,,,,,
CT-RBG-2-47,1,50,2,365,61,,,,,
CT-RBG-2-47,1,50,3,250,44,,,,,
CT-RBG-2-47,1,50,4,147,56,,,,,
CT-RBG-2-47,1,40,1,265,70,,,,,
CT-RBG-2-47,1,40,2,410,78.1,,,,,
CT-RBG-2-47,1,40,3,325,49,,,,,
CT-RBG-2-47,1,40,4,374,48,,,,,
CT-RBG-2-47,1,30,1,,,,,,,
CT-RBG-2-47,1,30,2,156,72,,,,,
CT-RBG-2-47,1,30,3,510,47.2,,,,,
CT-RBG-2-47,1,30,4,,,,,,,
CT-RBG-2-47,1,20,1,330,44.8,,1,,,
CT-RBG-2-47,1,20,2,130,41,,,,,
CT-RBG-2-47,1,20,3,,,,,,,
CT-RBG-2-47,1,20,4,252,35.5,,,,,
CT-RBG-2-47,1,10,1,640,88,,,,,
CT-RBG-2-47,1,10,2,200,42.6,,,,,
CT-RBG-2-47,1,10,3,490,36,,,,,
CT-RBG-2-47,1,10,4,,,,,,,
CT-RBG-2-47,2,50,1,490,51,,,,,
CT-RBG-2-47,2,50,2,290,50,,,,,
CT-RBG-2-47,2,50,3,450,56,,,,,
CT-RBG-2-47,2,50,4,307,45.6,,,,,
CT-RBG-2-47,2,40,1,385,92.2,,,,,
CT-RBG-2-47,2,40,2,373,67,,,,,
CT-RBG-2-47,2,40,3,110,43,,,,,
CT-RBG-2-47,2,40,4,520,89,,,,,
CT-RBG-2-47,2,30,1,,,,,,,
CT-RBG-2-47,2,30,2,235,82,,1,,,
CT-RBG-2-47,2,30,3,,,,,,,
CT-RBG-2-47,2,30,4,520,99.1,,1,,,
CT-RBG-2-47,2,20,1,385,45,,1,,,
CT-RBG-2-47,2,20,2,295,66,1,1,,,
CT-RBG-2-47,2,20,3,270,38,1,1,,,
CT-RBG-2-47,2,20,4,286,60,,1,,,
CT-RBG-2-47,2,10,1,185,34,,,,,
CT-RBG-2-47,2,10,2,540,111,,,,,
CT-RBG-2-47,2,10,3,475,52,,,,,
CT-RBG-2-47,2,10,4,200,51,,,,,
CT-RBG-2-47,3,50,1,240,32,,,,,
CT-RBG-2-47,3,50,2,586,74,,,,,
CT-RBG-2-47,3,50,3,650,116,,,,,
CT-RBG-2-47,3,50,4,570,47,,1,,,
CT-RBG-2-47,3,40,1,810,146,,,,,
CT-RBG-2-47,3,40,2,,,,,,,
CT-RBG-2-47,3,40,3,440,86,,,,,
CT-RBG-2-47,3,40,4,,,,,,,
CT-RBG-2-47,3,30,1,220,236,,,,,
CT-RBG-2-47,3,30,2,,,,,,rep p40 q1,
CT-RBG-2-47,3,30,3,168,48,,,,,
CT-RBG-2-47,3,30,4,360,78,,,,,
CT-RBG-2-47,3,20,1,,,,,,,
CT-RBG-2-47,3,20,2,300,52,,,,,
CT-RBG-2-47,3,20,3,,,,,,,
CT-RBG-2-47,3,20,4,,,,,,,
CT-RBG-2-47,3,10,1,175,44,,1,,,
CT-RBG-2-47,3,10,2,,,,,,,
CT-RBG-2-47,3,10,3,,,,,,,
CT-RBG-2-47,3,10,4,110,93,,,,,
CT-RBG-2-38,1,50,1,,,,,,,
CT-RBG-2-38,1,50,2,,,,,,,
CT-RBG-2-38,1,50,3,,,,,,,
CT-RBG-2-38,1,50,4,,,,,,,
CT-RBG-2-38,1,40,1,295,115,,,,,
CT-RBG-2-38,1,40,2,370,78,,,,,
CT-RBG-2-38,1,40,3,,,,,,,
CT-RBG-2-38,1,40,4,,,,,,,
CT-RBG-2-38,1,30,1,310,40,,,,,
CT-RBG-2-38,1,30,2,170,120,,,,,
CT-RBG-2-38,1,30,3,,,,,,,
CT-RBG-2-38,1,30,4,290,66,,,,,
CT-RBG-2-38,1,20,1,550,42,,,,,
CT-RBG-2-38,1,20,2,50,50,,,,,
CT-RBG-2-38,1,20,3,90,32,,,,,
CT-RBG-2-38,1,20,4,130,92,,,,,
CT-RBG-2-38,1,10,1,130,82,,,,,
CT-RBG-2-38,1,10,2,296,36,,,,,
CT-RBG-2-38,1,10,3,,,,,,,
CT-RBG-2-38,1,10,4,230,43,,,,,
CT-RBG-2-38,2,50,1,,,,,,,
CT-RBG-2-38,2,50,2,200,38,,1,,,
CT-RBG-2-38,2,50,3,180,73,,1,,,
CT-RBG-2-38,2,50,4,,,,,,,
CT-RBG-2-38,2,40,1,,,,,,,
CT-RBG-2-38,2,40,2,200,145,,1,,,
CT-RBG-2-38,2,40,3,,,,,,,
CT-RBG-2-38,2,40,4,,,,,,,
CT-RBG-2-38,2,30,1,410,62,,,,,
CT-RBG-2-38,2,30,2,,,,,,,
CT-RBG-2-38,2,30,3,,,,,,,
CT-RBG-2-38,2,30,4,160,95,,,,,
CT-RBG-2-38,2,20,1,180,33,,,,,
CT-RBG-2-38,2,20,2,,,,,,,
CT-RBG-2-38,2,20,3,180,34,,,,,
CT-RBG-2-38,2,20,4,440,66,,,,,
CT-RBG-2-38,2,10,1,530,47,,,,,
CT-RBG-2-38,2,10,2,700,40,,,,,
CT-RBG-2-38,2,10,3,410,38,,,,,
CT-RBG-2-38,2,10,4,,,,,,,
CT-RBG-2-38,3,50,1,490,51,,,,,
CT-RBG-2-38,3,50,2,60,42,,,,,
